"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Klf4",2.50045377701185e-06,0.295993896585023,0.548,0.511,0.0350713646763682,"0","Klf4"
"Cd47",2.57510035286585e-06,0.394250719794547,0.348,0.294,0.0361183575492965,"0","Cd47"
"Ptov1",2.93450921300193e-06,0.312276584796026,0.539,0.551,0.0411594262215651,"0","Ptov1"
"Foxn3",3.36034862726334e-06,0.368509129048341,0.251,0.181,0.0471322498459957,"0","Foxn3"
"Crispld2",5.15608462793859e-06,0.299166058815216,0.273,0.193,0.0723192429914667,"0","Crispld2"
"Foxp1",6.41981667994703e-06,0.342772658301947,0.314,0.253,0.0900443487529371,"0","Foxp1"
"Ccdc85b",7.49002162253931e-06,0.316386079275914,0.331,0.268,0.105055043277736,"0","Ccdc85b"
"Saraf",1.02542690523428e-05,0.273353845283797,0.554,0.579,0.14382637772816,"0","Saraf"
"Srsf2",1.30157822747993e-05,0.257409776786715,0.602,0.624,0.182559362186335,"0","Srsf2"
"Klf10",1.34374116995305e-05,0.327341882595907,0.424,0.379,0.188473136497615,"0","Klf10"
"Slmap",2.80012618893933e-05,0.337914077575355,0.275,0.218,0.39274569926063,"0","Slmap"
"Nptn",3.33858584243637e-05,0.330766302470765,0.405,0.373,0.468270050260126,"0","Nptn"
"Ywhah",3.61200667882812e-05,0.305044777968043,0.545,0.553,0.506620056772432,"0","Ywhah"
"Degs1",3.7649440037413e-05,0.362685973236008,0.342,0.301,0.528071045964754,"0","Degs1"
"Txnrd1",5.4785678013878e-05,0.349167691609038,0.322,0.275,0.768423919822653,"0","Txnrd1"
"Gstm5",6.67292818417525e-05,0.291322136100641,0.396,0.35,0.935944907112421,"0","Gstm5"
"Eif1b",8.56892850332855e-05,0.291158737588603,0.297,0.244,1,"0","Eif1b"
"Tceb1",0.000100194245113257,0.341645164765846,0.422,0.412,1,"0","Tceb1"
"Pls3",0.000106211889529712,0.329901789280515,0.268,0.219,1,"0","Pls3"
"Ethe1",0.000146893423527855,0.342835630505449,0.284,0.237,1,"0","Ethe1"
"Pmepa1",0.000166954349329082,0.300462593271926,0.271,0.222,1,"0","Pmepa1"
"Fam132a",0.000219996779187762,0.278896177397048,0.342,0.295,1,"0","Fam132a"
"Comt",0.000296605534781834,0.31455026470625,0.426,0.426,1,"0","Comt"
"Arid5a",0.000296907350985419,0.32044020481619,0.366,0.335,1,"0","Arid5a"
"Cdc42ep3",0.000407113361584151,0.338501620361,0.268,0.213,1,"0","Cdc42ep3"
"Iscu",0.000549992671766435,0.270508735832479,0.461,0.475,1,"0","Iscu"
"Ddah2",0.000687054718858196,0.297317327005866,0.325,0.292,1,"0","Ddah2"
"Rassf1",0.000894802372942762,0.263622735542798,0.403,0.383,1,"0","Rassf1"
"Josd2",0.000960242376571247,0.296267605333926,0.299,0.264,1,"0","Josd2"
"Eif1a",0.00113578147996894,0.270677859257444,0.468,0.465,1,"0","Eif1a"
"Mbnl2",0.00143890762633361,0.270576796067574,0.403,0.395,1,"0","Mbnl2"
"Rcn2",0.00166697534102185,0.293053235241149,0.374,0.358,1,"0","Rcn2"
"Tcp11l2",0.00180353982870084,0.28169583844283,0.268,0.232,1,"0","Tcp11l2"
"Oxct1",0.00282602660711409,0.321001206569387,0.279,0.247,1,"0","Oxct1"
"Atg101",0.00294900873822765,0.274265491913697,0.273,0.24,1,"0","Atg101"
"Maea",0.00327071019145055,0.305855556912154,0.348,0.337,1,"0","Maea"
"4930523C07Rik",0.0050525937481189,0.26540226554791,0.377,0.371,1,"0","4930523C07Rik"
"Hdac2",0.00521666002648744,0.310187264129793,0.322,0.317,1,"0","Hdac2"
"Rbm18",0.00568337397015572,0.324547771676866,0.253,0.224,1,"0","Rbm18"
"Oaz2",0.00682452823189524,0.260026707773977,0.444,0.468,1,"0","Oaz2"
"Hnrnpu",0.00766398005456205,0.257157146925015,0.452,0.475,1,"0","Hnrnpu"
"Trf1",0,3.4090553007192,0.998,0.255,0,"1","Trf"
"Csn31",0,3.23341165101349,0.95,0.092,0,"1","Csn3"
"Lalba",0,3.13454135851592,0.753,0.049,0,"1","Lalba"
"Cd141",0,2.46616816349949,0.855,0.091,0,"1","Cd14"
"Elf5",0,1.75415053319253,0.759,0.044,0,"1","Elf5"
"Plet11",1.51877387966781e-293,2.74117757330642,0.977,0.272,2.13023224362207e-289,"1","Plet1"
"Btn1a1",6.65895847315265e-293,1.6664393474312,0.683,0.036,9.3398551544439e-289,"1","Btn1a1"
"Atp6v1b1",4.56022815923261e-285,1.52703084552408,0.693,0.045,6.39617601613966e-281,"1","Atp6v1b1"
"Cck",4.48829574386461e-255,1.98376358446422,0.616,0.035,6.29528361034451e-251,"1","Cck"
"Spp11",6.85240002931727e-255,3.87439208145276,0.784,0.118,9.6111762811204e-251,"1","Spp1"
"Tspan8",9.72832175913928e-248,1.55540150330018,0.701,0.068,1.36449440993688e-243,"1","Tspan8"
"Mfge81",2.32999897849736e-246,2.33877502992762,0.983,0.485,3.2680565672404e-242,"1","Mfge8"
"Itm2b1",5.0772578275561e-240,1.32346404093688,1,0.991,7.12136182893019e-236,"1","Itm2b"
"Clic6",3.01454999340163e-239,1.27720871647713,0.575,0.031,4.22820782074513e-235,"1","Clic6"
"Mgst11",5.22359367657539e-232,1.78003828252367,0.994,0.678,7.32661249076465e-228,"1","Mgst1"
"Lrg11",1.42150504237168e-230,2.11382021279092,0.734,0.104,1.99380297243052e-226,"1","Lrg1"
"Aldoc1",8.9505598891715e-230,1.66894065464952,0.886,0.233,1.2554055300552e-225,"1","Aldoc"
"Cst3",4.6035586397114e-223,2.67843657645319,0.99,0.673,6.45695134805921e-219,"1","Cst3"
"Cd811",1.97190367202575e-220,1.41348046295013,1,0.815,2.76579209038332e-216,"1","Cd81"
"Muc15",6.20605748584383e-212,1.34711353458647,0.558,0.041,8.70461622964456e-208,"1","Muc15"
"Lcn21",2.47487471909626e-209,1.71342283587841,0.992,0.581,3.47125928100442e-205,"1","Lcn2"
"Plin21",1.014270109079e-199,1.87510087497287,0.82,0.232,1.42261525499421e-195,"1","Plin2"
"Wfdc18",7.50927298944049e-197,1.81205397025639,0.494,0.028,1.05325062949892e-192,"1","Wfdc18"
"Csn1s1",1.69450604024071e-195,2.96624307831455,0.541,0.045,2.37671417204162e-191,"1","Csn1s1"
"Lipa",1.76616216005606e-194,1.26481879575556,0.579,0.058,2.47721904569463e-190,"1","Lipa"
"Ltf",1.13098031888995e-190,2.67278732541168,0.521,0.039,1.58631299527504e-186,"1","Ltf"
"Folr1",1.74002288340047e-189,1.4061917337862,0.579,0.066,2.4405560962575e-185,"1","Folr1"
"Plb1",3.71655972280136e-186,1.25943897389583,0.502,0.037,5.21284666720119e-182,"1","Plb1"
"Fcgbp",5.12846727593304e-186,1.44757175126398,0.504,0.038,7.19318820122368e-182,"1","Fcgbp"
"C530043A13Rik",5.39937970447568e-178,1.24988061848355,0.51,0.044,7.57316997349759e-174,"1","C530043A13Rik"
"Crabp2",3.52992481296286e-173,1.13412966302669,0.546,0.06,4.9510725426617e-169,"1","Crabp2"
"Ctsh1",2.45827185522551e-171,1.28223432365216,0.813,0.234,3.4479721041393e-167,"1","Ctsh"
"Hey1",2.54221309397429e-171,1.28064192586978,0.481,0.038,3.56570808560834e-167,"1","Hey1"
"Car2",9.60359605776749e-171,1.17977666258555,0.427,0.022,1.34700038306247e-166,"1","Car2"
"Lbp",1.16185110905213e-167,1.03329372835633,0.456,0.033,1.62961236555652e-163,"1","Lbp"
"Ehf",1.78104996410472e-159,1.07264809599738,0.463,0.041,2.49810067965328e-155,"1","Ehf"
"Kcnn4",1.85911913923612e-155,0.883044827142502,0.394,0.021,2.60760050469258e-151,"1","Kcnn4"
"Ier51",2.91103713595856e-155,1.37487109024327,0.915,0.48,4.08302068689547e-151,"1","Ier5"
"Trim46",3.56721534360849e-152,1.03501726098879,0.465,0.046,5.00337624094526e-148,"1","Trim46"
"Slc28a3",3.62173244067129e-149,1.35926792824931,0.371,0.019,5.07984192128555e-145,"1","Slc28a3"
"Clu1",1.57136918409636e-146,1.37860256628632,0.929,0.423,2.20400241761355e-142,"1","Clu"
"Rftn1",2.4771218489323e-145,0.92907990678988,0.376,0.022,3.47441110531245e-141,"1","Rftn1"
"Spns3",1.89481309259136e-143,0.921829108596334,0.376,0.023,2.65766484366864e-139,"1","Spns3"
"Plscr2",1.9410280710774e-136,1.00201221488023,0.442,0.048,2.72248597249315e-132,"1","Plscr2"
"Igfbp5",2.40230662020809e-134,1.14087333524062,0.929,0.42,3.36947526550386e-130,"1","Igfbp5"
"Serinc31",8.14647145390858e-129,1.0402749696663,0.944,0.555,1.14262408612522e-124,"1","Serinc3"
"Rhov1",1.25655007474689e-125,1.17319377451592,0.585,0.13,1.76243713483999e-121,"1","Rhov"
"Wisp2",6.669198135254e-123,1.04063352372702,0.446,0.06,9.35421730450726e-119,"1","Wisp2"
"Klf61",5.72232434222228e-122,1.23608341224464,0.969,0.731,8.02613212240096e-118,"1","Klf6"
"Ceacam10",2.66599234084303e-121,0.991392239856823,0.365,0.033,3.73932085726643e-117,"1","Ceacam10"
"Ramp11",3.03664098239606e-121,1.17111763917589,0.627,0.167,4.25919264190871e-117,"1","Ramp1"
"Bglap3",5.15738120148321e-118,1.58916864650059,0.324,0.021,7.23374287320036e-114,"1","Bglap3"
"Cldn31",1.01391969184443e-115,0.973311805265625,0.967,0.435,1.42212375978099e-111,"1","Cldn3"
"Dbi1",3.72804462603837e-114,1.07776601011053,0.807,0.375,5.22895539248142e-110,"1","Dbi"
"Csn1s2a",3.29903145422717e-113,3.5962751374081,0.373,0.042,4.62722151769902e-109,"1","Csn1s2a"
"Barx2",1.08750789344211e-111,0.952640452608109,0.386,0.045,1.5253385713419e-107,"1","Barx2"
"Wnt5b",1.84995955918393e-111,0.983127972922025,0.496,0.093,2.59475327771138e-107,"1","Wnt5b"
"Ppp1r21",8.12673414494099e-109,1.15884451319078,0.834,0.471,1.13985573116942e-104,"1","Ppp1r2"
"Efhd21",1.0403276244424e-108,1.28479960830472,0.687,0.244,1.45916352604291e-104,"1","Efhd2"
"Scnn1b",1.69229579894546e-105,0.770993386969246,0.351,0.038,2.37361408760091e-101,"1","Scnn1b"
"Kcnk5",4.56043746965175e-101,0.644453174918067,0.27,0.016,6.39646959493355e-97,"1","Kcnk5"
"Cp",2.44226210535564e-100,0.990424870926485,0.56,0.138,3.42551682897182e-96,"1","Cp"
"Ifrd1",3.39157461525131e-100,1.21701935521544,0.844,0.48,4.75702255535149e-96,"1","Ifrd1"
"Jund1",5.82203526016999e-97,0.787644095339846,0.985,0.88,8.16598665591443e-93,"1","Jund"
"Gm13889",1.21384621500275e-95,0.931507783145135,0.342,0.04,1.70254070116286e-91,"1","Gm13889"
"Ptges",1.2100999731437e-90,0.795041647056657,0.382,0.063,1.69728622233135e-86,"1","Ptges"
"Ogfrl1",6.72253956644215e-90,0.729026224606479,0.328,0.041,9.42903399589176e-86,"1","Ogfrl1"
"Csn2",4.84510400205035e-89,3.12859448046671,0.295,0.032,6.79574287327582e-85,"1","Csn2"
"Chst1",1.11622262337975e-88,0.717963850237337,0.28,0.026,1.56561385155243e-84,"1","Chst1"
"Fxyd3",6.81868276148405e-88,0.833998820380936,0.915,0.62,9.56388444125752e-84,"1","Fxyd3"
"Smpdl3a",4.47576656159453e-87,0.805047205713853,0.496,0.119,6.27771017929248e-83,"1","Smpdl3a"
"Tgfb3",5.34910485923755e-87,0.878937269462732,0.498,0.126,7.50265447556659e-83,"1","Tgfb3"
"Aldh1a3",3.36116562545873e-86,0.872018167224965,0.255,0.02,4.71437090626841e-82,"1","Aldh1a3"
"Rpl10",3.52528741458544e-86,0.374762658466333,1,0.999,4.94456812769754e-82,"1","Rpl10"
"Cxcl11",3.9622221840075e-86,1.7574411943775,0.575,0.192,5.55741283528892e-82,"1","Cxcl1"
"Nfkbia1",1.40207100209784e-85,1.17348078900855,0.896,0.724,1.96654478754243e-81,"1","Nfkbia"
"Lurap1l",3.09412552078647e-83,1.09158816171956,0.496,0.132,4.33982045545511e-79,"1","Lurap1l"
"Cracr2b1",7.72989395581432e-83,0.849811198250139,0.699,0.297,1.08419492624252e-78,"1","Cracr2b"
"Arhgef6",1.00573167005313e-82,0.744935761619383,0.293,0.033,1.41063924041652e-78,"1","Arhgef6"
"Cbr2",4.18113330506766e-80,1.02470663482001,0.479,0.126,5.86445757368791e-76,"1","Cbr2"
"Epcam1",5.576340459681e-80,0.703316554415057,0.996,0.815,7.82137512874857e-76,"1","Epcam"
"Snta1",5.02210616505952e-79,0.759184388438143,0.367,0.067,7.04400610711249e-75,"1","Snta1"
"Rps6",5.64021902347201e-76,0.343179230105802,1,0.997,7.91097120232184e-72,"1","Rps6"
"Rpl14",1.89289403003979e-67,0.300812823113906,1,0.999,2.65497316653381e-63,"1","Rpl14"
"Syne41",2.97464744617321e-66,0.739794429335825,0.502,0.169,4.17224050800254e-62,"1","Syne4"
"Phlda11",9.19522786331721e-66,0.987827367564237,0.761,0.434,1.28972266010887e-61,"1","Phlda1"
"Slc15a2",1.48770198424148e-64,0.661954316274341,0.367,0.085,2.0866508030971e-60,"1","Slc15a2"
"Rac3",2.06610203356875e-64,0.647217552854208,0.34,0.069,2.89791471228353e-60,"1","Rac3"
"Ube2f1",6.34172354819643e-64,0.855695470052205,0.62,0.288,8.89490144870031e-60,"1","Ube2f"
"Pgp1",1.56018246136029e-63,0.794982082620812,0.531,0.202,2.18831192030394e-59,"1","Pgp"
"Fam3c",2.34610660916088e-63,0.806465992496187,0.668,0.312,3.29064913000906e-59,"1","Fam3c"
"Ndrg1",2.20108500152829e-62,0.644431345140287,0.357,0.081,3.08724182314357e-58,"1","Ndrg1"
"Ceacam1",6.57565244673543e-62,0.649921289555432,0.32,0.066,9.22301012179111e-58,"1","Ceacam1"
"Cldn71",2.03036978060605e-61,0.73279667651949,0.753,0.358,2.84779665427805e-57,"1","Cldn7"
"Zfp36l21",4.48291488596691e-61,0.912609914717971,0.826,0.563,6.28773641905719e-57,"1","Zfp36l2"
"Bin1",6.81388022185287e-61,0.652895217301813,0.386,0.098,9.55714839917084e-57,"1","Bin1"
"Osgin2",1.0022492172014e-60,0.741957754983352,0.297,0.057,1.40575475204668e-56,"1","Osgin2"
"Dcxr1",3.32352261701531e-60,0.795769968386864,0.469,0.161,4.66157282262567e-56,"1","Dcxr"
"Trps11",5.39476359604263e-59,0.760051482810418,0.643,0.305,7.5666954198094e-55,"1","Trps1"
"Anpep",5.4850178222113e-58,0.596176663851537,0.322,0.07,7.69328599743357e-54,"1","Anpep"
"Chka",1.38855217343486e-57,0.976635734071744,0.67,0.359,1.94758327845974e-53,"1","Chka"
"Ier3",1.63129124305565e-57,0.777802821394053,0.896,0.681,2.28804909750985e-53,"1","Ier3"
"Ckmt1",3.22518266341299e-57,0.569145501133976,0.282,0.054,4.52364120370306e-53,"1","Ckmt1"
"Dusp5",2.67374120606164e-55,0.942295682916021,0.502,0.193,3.75018941562205e-51,"1","Dusp5"
"Rps4x",6.41142964131929e-55,0.294313183237822,1,0.997,8.99267121491444e-51,"1","Rps4x"
"Txnip1",1.70980257830233e-54,1.15609019000386,0.571,0.257,2.39816909632685e-50,"1","Txnip"
"Krt181",1.97308859982065e-54,0.596274860456655,1,0.753,2.76745407010845e-50,"1","Krt18"
"Rps9",1.92320071401343e-53,0.274017182491124,1,0.999,2.69748132147523e-49,"1","Rps9"
"Id1",3.10028449146097e-53,0.980973216393456,0.398,0.121,4.34845902772316e-49,"1","Id1"
"Hddc21",2.95012305438784e-52,0.709819962133069,0.463,0.175,4.13784259608438e-48,"1","Hddc2"
"Cmas",9.75162839430126e-50,0.625838016700634,0.355,0.103,1.36776339858469e-45,"1","Cmas"
"Trim47",1.40281835694785e-48,0.625953723517231,0.357,0.103,1.96759302745505e-44,"1","Trim47"
"Krt81",2.2551681836631e-48,0.521760763987876,0.99,0.839,3.16309889440587e-44,"1","Krt8"
"Fam110a1",2.72199931979973e-48,0.771693204012962,0.633,0.33,3.8178762459511e-44,"1","Fam110a"
"Rora",7.63066414721509e-48,0.561105423644395,0.295,0.07,1.07027695328839e-43,"1","Rora"
"Slc39a14",1.19735638144389e-47,0.500039363311797,0.251,0.051,1.6794120606132e-43,"1","Slc39a14"
"Arrdc4",4.40893951925818e-47,0.777053555640608,0.421,0.157,6.18397856971153e-43,"1","Arrdc4"
"Cyb5a1",1.00650010619509e-46,0.982540126886034,0.662,0.411,1.41171704894924e-42,"1","Cyb5a"
"Tmbim61",1.28664985452167e-46,0.424408346925317,0.971,0.879,1.8046550859521e-42,"1","Tmbim6"
"Cldn41",1.41021413720257e-45,0.790920332829242,0.707,0.373,1.97796634884033e-41,"1","Cldn4"
"Klf9",2.47826856153741e-45,0.63648007081477,0.705,0.393,3.47601948441238e-41,"1","Klf9"
"Sepp1",1.2137862929996e-43,0.63331147158728,0.683,0.391,1.70245665456123e-39,"1","Sepp1"
"Nqo1",3.42334237649427e-43,0.511762725902789,0.268,0.063,4.80158001727086e-39,"1","Nqo1"
"Ctsc",5.25814177788739e-43,0.609547444520453,0.371,0.126,7.37506965766485e-39,"1","Ctsc"
"Gm2a",9.07460107038227e-43,0.631312085015035,0.394,0.143,1.27280354613182e-38,"1","Gm2a"
"Ptpn18",1.18530811151252e-42,0.613742548865267,0.324,0.098,1.66251315720746e-38,"1","Ptpn18"
"Isoc1",2.56594197893108e-41,0.622132092968123,0.515,0.232,3.59899021964873e-37,"1","Isoc1"
"Mrps6",2.77728886971798e-40,0.619900514235516,0.546,0.263,3.89542536866644e-36,"1","Mrps6"
"Lgals31",7.79185189714562e-39,1.29235739482342,0.429,0.186,1.09288514709364e-34,"1","Lgals3"
"Me1",1.21426018499303e-38,0.511145022461034,0.282,0.08,1.70312133547123e-34,"1","Me1"
"Trib1",1.27425694079431e-38,0.686834997237532,0.693,0.429,1.7872727851581e-34,"1","Trib1"
"Pim3",3.27513232638156e-38,0.735125244615495,0.637,0.373,4.59370060098278e-34,"1","Pim3"
"Far1",5.08124210556436e-38,0.564431987833918,0.336,0.113,7.12695017726457e-34,"1","Far1"
"Ly6e1",5.47042553873947e-38,0.306762836524554,0.985,0.885,7.67281886063598e-34,"1","Ly6e"
"Xbp11",1.4186727039017e-37,0.638582678500745,0.664,0.414,1.98983033449252e-33,"1","Xbp1"
"Hebp1",1.67056748650413e-37,0.50302506571395,0.355,0.124,2.34313795657069e-33,"1","Hebp1"
"Usp2",1.0676524902292e-36,0.550889078432902,0.272,0.076,1.49748938279548e-32,"1","Usp2"
"Tkt1",4.11102568337963e-36,0.593522949569072,0.614,0.379,5.76612462350827e-32,"1","Tkt"
"Shisa51",3.25552494812733e-35,0.5910966271253,0.722,0.501,4.5661992922434e-31,"1","Shisa5"
"Hexb",2.05535563230021e-34,0.633503597218226,0.425,0.186,2.88284180986428e-30,"1","Hexb"
"Coq10b",5.68744422171119e-34,0.799943046008216,0.654,0.423,7.97720926537211e-30,"1","Coq10b"
"1810011O10Rik",3.81540585451941e-33,0.746572483139745,0.5,0.256,5.35148825154892e-29,"1","1810011O10Rik"
"Hilpda",4.10766304734106e-33,0.794935743927253,0.38,0.162,5.76140819020057e-29,"1","Hilpda"
"Slc3a21",2.71439305342269e-32,0.485735741482587,0.892,0.765,3.80720769673067e-28,"1","Slc3a2"
"Tsc22d31",8.67800662300864e-32,0.953331682521384,0.411,0.191,1.21717720894319e-27,"1","Tsc22d3"
"Gpx4",9.03350776221e-32,0.381910511164964,0.952,0.929,1.26703979872757e-27,"1","Gpx4"
"Ggh1",1.14520266554053e-31,0.55722068969317,0.483,0.247,1.60626125868715e-27,"1","Ggh"
"Errfi11",2.16939148326492e-31,0.598329012065648,0.809,0.602,3.04278849442738e-27,"1","Errfi1"
"Sqstm1",3.21733102134505e-31,0.671380392539141,0.67,0.453,4.51262849053857e-27,"1","Sqstm1"
"Ptp4a1",3.6014862829816e-31,0.587495513892981,0.649,0.418,5.05144466050999e-27,"1","Ptp4a1"
"Arl4a",4.07044442037118e-31,0.637159483764522,0.378,0.161,5.70920534401261e-27,"1","Arl4a"
"Tubb2a1",5.01488957657227e-31,0.568796353444921,0.606,0.342,7.03388412010027e-27,"1","Tubb2a"
"Rpl10-ps3",9.44651956555774e-31,0.34854869475294,0.946,0.862,1.32496883426513e-26,"1","Rpl10-ps3"
"Tob1",1.83868533093949e-29,0.649821057046459,0.743,0.552,2.57894004517573e-25,"1","Tob1"
"Cyr61",3.02375803435434e-29,0.824493802254558,0.699,0.469,4.24112301898539e-25,"1","Cyr61"
"Smagp1",4.72964619843132e-29,0.477588847566119,0.483,0.241,6.63380175791976e-25,"1","Smagp"
"Nfib",1.59343285437243e-28,0.536872760594214,0.577,0.35,2.23494892154277e-24,"1","Nfib"
"Ier2",4.85344278562326e-28,0.609278031130107,0.971,0.916,6.80743885111518e-24,"1","Ier2"
"Plscr11",5.05468985469246e-28,0.605493594426901,0.415,0.208,7.08970799019164e-24,"1","Plscr1"
"Paqr6",1.63669436527116e-27,0.456523908707868,0.307,0.114,2.29562751672933e-23,"1","Paqr6"
"Ccdc129",1.89741746813999e-27,0.429149284023057,0.303,0.11,2.66131774081314e-23,"1","Ccdc129"
"Rab4a1",1.63982028973161e-26,0.461384156826443,0.407,0.195,2.30001193837756e-22,"1","Rab4a"
"Arl4d",6.50509837044588e-26,0.526778775875814,0.253,0.089,9.12405097438739e-22,"1","Arl4d"
"Anxa21",1.90494388995386e-25,0.468297343451469,0.892,0.757,2.67187430004929e-21,"1","Anxa2"
"Pkig1",4.35555161217e-25,0.445914752909062,0.629,0.406,6.10909669122964e-21,"1","Pkig"
"Ndel11",5.61421884677001e-25,0.486966442414355,0.577,0.366,7.87450335447962e-21,"1","Ndel1"
"Capg1",7.99388520401188e-25,0.48595815273592,0.61,0.391,1.12122233871471e-20,"1","Capg"
"Clta",9.62850403734294e-25,0.417362269126709,0.853,0.727,1.35049397627772e-20,"1","Clta"
"Eva1b1",1.10794567620444e-24,0.476336307792082,0.55,0.335,1.55400460544434e-20,"1","Eva1b"
"Id2",1.23666659837752e-24,0.578528608124839,0.515,0.285,1.7345485708843e-20,"1","Id2"
"Litaf",3.14543100084619e-24,0.443654889305535,0.753,0.58,4.41178152178686e-20,"1","Litaf"
"Arrdc11",1.98855984196913e-23,0.455631434183,0.371,0.181,2.78915403434591e-19,"1","Arrdc1"
"Vps37b",2.62846382927931e-23,0.414415304484918,0.276,0.111,3.68668336694715e-19,"1","Vps37b"
"Prdx4",2.7240686965025e-23,0.46818581451126,0.616,0.417,3.82077875371441e-19,"1","Prdx4"
"Elf31",4.23842491621685e-23,0.571216103503193,0.442,0.241,5.94481478748575e-19,"1","Elf3"
"Atp2b1",1.00270780690705e-22,0.409060471122847,0.407,0.201,1.40639796996783e-18,"1","Atp2b1"
"Rab251",1.2944905866041e-22,0.359461635710758,0.564,0.322,1.81565249677091e-18,"1","Rab25"
"Pnpla2",1.72348067198335e-22,0.430485801051436,0.346,0.163,2.41735399052385e-18,"1","Pnpla2"
"Klf7",4.73072081642553e-22,0.451631266678251,0.338,0.154,6.63530901711844e-18,"1","Klf7"
"Pnrc11",7.12803578258868e-22,0.306316250525124,0.915,0.776,9.99778298865888e-18,"1","Pnrc1"
"Rfk",1.38944088655864e-21,0.514581693149325,0.355,0.176,1.94882978748714e-17,"1","Rfk"
"Btg2",1.56345214824719e-21,0.535747137509976,0.944,0.899,2.19289798313151e-17,"1","Btg2"
"Nudt4",2.56619448968812e-21,0.438656810700798,0.371,0.186,3.59934439123656e-17,"1","Nudt4"
"Ldha",2.01160063957522e-20,0.377403676750578,0.878,0.82,2.8214710570682e-16,"1","Ldha"
"Cited2",2.19977276356655e-20,0.697855102598737,0.432,0.245,3.08540127817844e-16,"1","Cited2"
"Tm4sf11",2.29772574624522e-20,0.608137074551276,0.776,0.571,3.22279013168354e-16,"1","Tm4sf1"
"Tmc41",2.8632457126345e-20,0.360771238630562,0.566,0.34,4.01598843654115e-16,"1","Tmc4"
"Bsg1",3.82254794006742e-20,0.27069232420838,0.967,0.844,5.36150574073857e-16,"1","Bsg"
"Gas61",1.19147413656146e-19,0.455113604551437,0.712,0.501,1.6711616239411e-15,"1","Gas6"
"Spint21",3.38006877144368e-19,0.273704801804295,0.971,0.867,4.7408844588269e-15,"1","Spint2"
"Cystm11",6.47550544868278e-19,0.254868413298981,0.703,0.396,9.08254394232247e-15,"1","Cystm1"
"Ets2",7.54063399210272e-19,0.460615580167948,0.421,0.242,1.05764932373233e-14,"1","Ets2"
"Tead21",3.54518899367223e-18,0.402293228610662,0.434,0.249,4.97248208252466e-14,"1","Tead2"
"Plpp21",1.22843713986701e-17,0.409679949241068,0.452,0.282,1.72300593237747e-13,"1","Plpp2"
"Irx1",2.22277160584514e-17,0.409885557755047,0.332,0.172,3.11765945435839e-13,"1","Irx1"
"Mcl1",5.13946581994653e-17,0.424391952729097,0.371,0.207,7.208614759057e-13,"1","Mcl1"
"Mpzl1",7.73049217714237e-17,0.357508367840077,0.376,0.207,1.08427883276599e-12,"1","Mpzl1"
"Gde11",9.4184608791231e-17,0.435902137383025,0.589,0.427,1.32103332290581e-12,"1","Gde1"
"Sdcbp1",1.12159177492838e-16,0.36215668344293,0.728,0.579,1.57314462351454e-12,"1","Sdcbp"
"Alad1",1.12533236618935e-16,0.419617588793529,0.479,0.31,1.57839117681718e-12,"1","Alad"
"Stk40",1.35237738139252e-16,0.348416674708067,0.261,0.12,1.89684451514115e-12,"1","Stk40"
