"","p_val","avg_diff","pct.1","pct.2","cluster","gene"
"ATP5B2",0.000181138392418946,0.375490621179587,0.529,0.283,"10","ATP5B"
"COA6",0.000190809877935937,0.268305611359374,0.353,0.179,"10","COA6"
"NDUFS6",0.000193100383301769,0.432084146417748,0.353,0.147,"10","NDUFS6"
"RNF71",0.00019719903351265,0.288804341898565,0.382,0.188,"10","RNF7"
"TMEM208",0.000205933982174993,0.477238261739744,0.368,0.151,"10","TMEM208"
"PDCD62",0.000211134830476238,0.334654199247513,0.456,0.236,"10","PDCD6"
"MRPL201",0.000217896135095335,0.355719625866374,0.353,0.159,"10","MRPL20"
"TSC22D4",0.00023308907934353,0.276449991811393,0.324,0.151,"10","TSC22D4"
"C1GALT1C1",0.000237814186829837,0.583851991252225,0.279,0.095,"10","C1GALT1C1"
"MDH15",0.000240483009432192,0.308104281724385,0.412,0.207,"10","MDH1"
"PIN1",0.000256867842773819,0.250305406064886,0.265,0.125,"10","PIN1"
"CFL12",0.000260774453204687,0.322623725050422,0.926,0.738,"10","CFL1"
"ATP5O2",0.000279713050540553,0.330038513131096,0.588,0.34,"10","ATP5O"
"TMED21",0.000284380752843462,0.390778683228861,0.456,0.228,"10","TMED2"
"WDR11",0.000290884791412016,0.35084922604807,0.353,0.171,"10","WDR1"
"NANS",0.000291011910751088,0.390138013844404,0.338,0.15,"10","NANS"
"EIF64",0.000316131585487448,0.472203756470006,0.574,0.322,"10","EIF6"
"BTG3",0.000330272689341213,0.290362813356661,0.294,0.134,"10","BTG3"
"NCL1",0.000336860522755823,0.33426633661843,0.309,0.16,"10","NCL"
"UQCR101",0.000364685844824343,0.340724442459213,0.618,0.368,"10","UQCR10"
"COX6B1",0.000366894003244239,0.373138194511555,0.618,0.37,"10","COX6B1"
"RELB",0.0003684093253306,0.514000895608332,0.309,0.114,"10","RELB"
"SH3BGRL1",0.000372328906093607,0.520496059178254,0.441,0.214,"10","SH3BGRL"
"MTDH1",0.000393295075756163,0.493875118097841,0.426,0.198,"10","MTDH"
"PSMA72",0.000418073276276739,0.276658103417738,0.824,0.589,"10","PSMA7"
"PSMC4",0.000427431533338608,0.503187172429115,0.382,0.166,"10","PSMC4"
"EMC3",0.000428003712741198,0.30084437613313,0.294,0.127,"10","EMC3"
"SAMD9L6",0.000429276608914185,0.338137179235601,0.809,0.578,"10","SAMD9L"
"MVP",0.000435341625156762,0.397109825061559,0.426,0.204,"10","MVP"
"NDUFB22",0.000448728940396919,0.378213442587743,0.662,0.413,"10","NDUFB2"
"MYL12B",0.000463315311180407,0.278879083824272,0.941,0.775,"10","MYL12B"
"SRSF91",0.000467699689497641,0.497623230886512,0.397,0.179,"10","SRSF9"
"ARPC1B6",0.000484128441916836,0.348315592193599,0.809,0.57,"10","ARPC1B"
"ATP5C11",0.000491584255057659,0.531135968086711,0.426,0.201,"10","ATP5C1"
"P4HB",0.000496730990701655,0.473019790711238,0.309,0.118,"10","P4HB"
"GTF2E2",0.000556963121228504,0.429907423672622,0.279,0.104,"10","GTF2E2"
"COX6A11",0.000636032441386996,0.340974027308561,0.779,0.539,"10","COX6A1"
"OST43",0.00064278387870374,0.318507827817842,0.721,0.474,"10","OST4"
"ZNF207",0.000655273092013599,0.37389784659682,0.353,0.164,"10","ZNF207"
"ACTR31",0.000690797046541345,0.278322604572159,0.647,0.416,"10","ACTR3"
"HIST1H2BK",0.000711637366659969,0.258970012610335,0.294,0.14,"10","HIST1H2BK"
"C5orf564",0.000749245946708647,0.280322185438009,0.471,0.267,"10","C5orf56"
"HSPA1A9",0.000830955743042754,0.465348535937953,0.529,0.375,"10","HSPA1A"
"PCBP1",0.000838082270870008,0.315480845080064,0.721,0.515,"10","PCBP1"
"EHD41",0.000854888626202595,0.346326629072717,0.294,0.127,"10","EHD4"
"SDF2L11",0.00089851311136767,0.433662500807718,0.353,0.158,"10","SDF2L1"
"GUK11",0.000910727325884485,0.45219742109523,0.618,0.398,"10","GUK1"
"GSDMD2",0.000930780927238439,0.381778387246789,0.456,0.242,"10","GSDMD"
"NDUFB41",0.000942008958637082,0.314670732865888,0.5,0.283,"10","NDUFB4"
"YWHAE",0.000970247044176235,0.431811979081116,0.324,0.138,"10","YWHAE"
"PDCD2",0.00104170652393439,0.407173316228533,0.309,0.13,"10","PDCD2"
"SAP181",0.00105190947904141,0.286910765101106,0.838,0.636,"10","SAP18"
"GHITM",0.00108780435310932,0.412892649444824,0.618,0.378,"10","GHITM"
"TMEM2192",0.00113369099311935,0.377184468199558,0.412,0.217,"10","TMEM219"
"C7orf73",0.0011465204260868,0.286041614131926,0.309,0.151,"10","C7orf73"
"KIF5B",0.00117353961160783,0.462989090601077,0.353,0.16,"10","KIF5B"
"SNRNP35",0.00118893628785608,0.472531018911481,0.265,0.098,"10","SNRNP35"
"OAS17",0.00123624312698188,0.284853940288439,0.926,0.753,"10","OAS1"
"TAPBP",0.00123627411386282,0.390018545954005,0.544,0.311,"10","TAPBP"
"ARPC4",0.00124569227560197,0.419752551808666,0.309,0.13,"10","ARPC4"
"CHMP4B3",0.00126044659605538,0.391574447404596,0.382,0.19,"10","CHMP4B"
"AP2S1",0.00128036305985961,0.365010535976527,0.412,0.208,"10","AP2S1"
"ATF510",0.00138620169751137,0.441093070592275,0.471,0.248,"10","ATF5"
"DNAJB91",0.00139543651687572,0.497550475735607,0.294,0.116,"10","DNAJB9"
"SEC61G",0.00141091144608898,0.528433799649849,0.324,0.152,"10","SEC61G"
"TMEM179B",0.00151318966837681,0.442775222573453,0.368,0.168,"10","TMEM179B"
"HNRNPM2",0.00153725729964336,0.263898254569557,0.485,0.284,"10","HNRNPM"
"ZNHIT1",0.00155658589190805,0.523118107493831,0.279,0.109,"10","ZNHIT1"
"SNAP29",0.00199204058204273,0.353251966981494,0.265,0.11,"10","SNAP29"
"MRPL28",0.00202984768328657,0.32395951172328,0.279,0.126,"10","MRPL28"
"MRPS18C",0.002098160858825,0.269483046206746,0.368,0.194,"10","MRPS18C"
"BSG",0.00218195956004955,0.392100223603902,0.382,0.188,"10","BSG"
"RTN48",0.00219815755232197,0.447096474114301,0.529,0.309,"10","RTN4"
"ARPC26",0.00235666613536107,0.259199144362374,0.926,0.775,"10","ARPC2"
"TNIP1",0.00244663750367669,0.300588690856997,0.265,0.122,"10","TNIP1"
"PPP1CA1",0.00278925251676488,0.306058819174459,0.559,0.344,"10","PPP1CA"
"CCDC232",0.00339274480498815,0.275320423122193,0.294,0.145,"10","CCDC23"
"SELT4",0.00340200176734242,0.419844828338299,0.559,0.341,"10","SELT"
"PPID",0.00348093006113981,0.34729229524379,0.265,0.114,"10","PPID"
"RAB2A",0.00350342656013828,0.346844085991297,0.368,0.185,"10","RAB2A"
"MTPN",0.00369724391689198,0.27209940209024,0.265,0.124,"10","MTPN"
"LAMP21",0.00397665752964179,0.363807040792795,0.324,0.16,"10","LAMP2"
"ARF41",0.00428020924717647,0.264578693655875,0.324,0.166,"10","ARF4"
"CASP8",0.0043752723202683,0.330360286811034,0.265,0.123,"10","CASP8"
"LPXN1",0.00484416262404751,0.517290423614729,0.294,0.149,"10","LPXN"
"SPG202",0.00510644886973172,0.261805140889558,0.324,0.172,"10","SPG20"
"ATP6AP2",0.00553503176969435,0.358335121021697,0.382,0.218,"10","ATP6AP2"
"RAP1A",0.00565335445238065,0.340969637116549,0.441,0.249,"10","RAP1A"
"ATOX13",0.0058972742413516,0.464477376952015,0.397,0.213,"10","ATOX1"
"RRAGC2",0.00608610633720459,0.467972883663931,0.368,0.202,"10","RRAGC"
"DNAJA18",0.00806463763302492,0.261879884768053,0.853,0.681,"10","DNAJA1"
"FBXO64",0.00901856812162851,0.350974508007744,0.412,0.231,"10","FBXO6"
"RAB5C",0.00920657116965949,0.381275598108041,0.471,0.289,"10","RAB5C"
"PPP1R15A3",0.00983390927501489,0.410933102544663,0.382,0.208,"10","PPP1R15A"
"SNX6",0.00990331618294558,0.346586852377491,0.5,0.311,"10","SNX6"
"PPBP1",5.93747283477417e-57,1.80554288620328,0.867,0.054,"11","PPBP"
"PF41",7.21029379316508e-37,1.11447029169519,0.517,0.023,"11","PF4"
"SDPR1",2.94418795773252e-36,0.986813117120899,0.467,0.018,"11","SDPR"
"FTL6",3.55436111404169e-34,0.934527843887855,1,0.887,"11","FTL"
"GNG111",2.25467771153302e-32,1.23609621923678,0.517,0.027,"11","GNG11"
"APOBEC3A10",2.1733625138215e-28,1.08148159130416,1,0.425,"11","APOBEC3A"
"IFITM310",7.24772523572876e-28,0.790774671152696,1,0.611,"11","IFITM3"
"TYROBP11",4.18876701916054e-27,0.961815325753162,1,0.445,"11","TYROBP"
"FCER1G10",2.24655812668873e-25,1.00902917764799,1,0.43,"11","FCER1G"
"C15orf4811",2.48091691689159e-25,1.02819447630205,1,0.415,"11","C15orf48"
"SOD29",4.31533117227324e-25,0.964427581056969,1,0.508,"11","SOD2"
"TYMP9",5.82882592792928e-23,0.76138368281069,1,0.597,"11","TYMP"
"IDO110",7.97807536149509e-22,0.977568135448233,0.967,0.385,"11","IDO1"
"SAT16",3.12719567480254e-21,0.651466260019385,1,0.834,"11","SAT1"
"CST311",4.37686458041246e-21,0.790966022681456,0.983,0.405,"11","CST3"
"S100A1110",7.69590586568371e-21,0.694707047625783,0.983,0.677,"11","S100A11"
"TIMP111",1.7891254494631e-20,1.0123390919321,0.983,0.473,"11","TIMP1"
"CXCL1011",1.01171618815617e-18,0.735665402804075,1,0.586,"11","CXCL10"
"CXCL1111",1.26757373126601e-18,0.915797118392798,0.95,0.392,"11","CXCL11"
"CD6310",2.43670328143952e-18,0.913481775493379,0.95,0.49,"11","CD63"
"HLA-DRA10",1.55127249627482e-17,0.38509466651584,1,0.538,"11","HLA-DRA"
"CCL211",1.88611226510149e-17,0.900878641538054,0.917,0.391,"11","CCL2"
"ANXA510",2.71539531519452e-17,0.818567153987132,0.967,0.498,"11","ANXA5"
"GSTO19",3.29857399010185e-17,0.784283895204162,0.967,0.464,"11","GSTO1"
"RSAD210",3.46726922148355e-17,0.657695906003104,1,0.705,"11","RSAD2"
"NPC29",1.43436153286988e-16,0.842836758355572,0.95,0.518,"11","NPC2"
"LGALS110",2.9127174817688e-16,0.712327757328354,0.95,0.429,"11","LGALS1"
"PSAP11",5.12411288861651e-16,0.804729713472641,0.95,0.45,"11","PSAP"
"NINJ110",1.88412714126241e-15,0.789038458125805,0.883,0.357,"11","NINJ1"
"LGALS39",2.37474877505516e-15,0.917998778865834,0.917,0.41,"11","LGALS3"
"CLU1",4.496884644192e-15,0.744918418768195,0.267,0.017,"11","CLU"
"SPI111",5.20720072295055e-15,0.831115535260938,0.833,0.313,"11","SPI1"
"KYNU11",5.68574317770725e-15,0.818285312123338,0.867,0.347,"11","KYNU"
"IL1RN9",6.57547152171431e-15,0.809388740985147,0.867,0.349,"11","IL1RN"
"S100A1010",2.04571620467325e-14,0.75231427460557,0.983,0.615,"11","S100A10"
"CLIC18",3.20262028745131e-14,0.609838478286528,1,0.627,"11","CLIC1"
"TNFSF13B10",4.49809342002085e-14,0.637254969564819,0.95,0.472,"11","TNFSF13B"
"MAP3K7CL1",9.55132283169183e-14,1.00772897358047,0.4,0.053,"11","MAP3K7CL"
"CCL810",2.85377181299003e-13,0.768755739100026,0.85,0.372,"11","CCL8"
"S100A81",6.81999927061717e-13,1.0163508708681,0.6,0.158,"11","S100A8"
"IGSF69",6.85159248438923e-13,0.937246502409384,0.8,0.326,"11","IGSF6"
"FGL211",7.62824640008369e-13,0.781696874198696,0.783,0.307,"11","FGL2"
"CTSB9",1.25927052134792e-12,0.801648731379958,0.867,0.391,"11","CTSB"
"SDCBP10",1.28232047209683e-12,0.716456393312864,0.933,0.49,"11","SDCBP"
"EMP310",3.01401144947728e-12,0.571538140284056,1,0.736,"11","EMP3"
"HLA-DRB111",3.5958686946585e-12,0.598491376455454,0.933,0.504,"11","HLA-DRB1"
"CYBA9",4.82578080419646e-12,0.530051784080276,1,0.668,"11","CYBA"
"MAFB10",4.99675523589656e-12,0.874088706131067,0.733,0.272,"11","MAFB"
"LYZ11",5.18789079177813e-12,0.795380138444098,0.8,0.331,"11","LYZ"
"FAM26F10",5.7009582384758e-12,0.941151203972114,0.817,0.362,"11","FAM26F"
"S100A611",9.77378428977598e-12,0.77902931839937,0.917,0.592,"11","S100A6"
"CTSL10",1.19207112588017e-11,0.812023905511952,0.817,0.356,"11","CTSL"
"FCN110",2.34545081116016e-11,0.651494027070344,0.783,0.331,"11","FCN1"
"CSTB11",3.12739647044401e-11,0.747864149926619,0.883,0.452,"11","CSTB"
"ANXA210",4.12968652212818e-11,0.569332321108389,0.95,0.541,"11","ANXA2"
"GPX48",5.19257749524645e-11,0.855868747366226,0.783,0.392,"11","GPX4"
"S100A411",5.96593570732882e-11,0.91069005833867,0.817,0.396,"11","S100A4"
"IFNGR23",1.14771160894597e-10,0.797754550355549,0.583,0.176,"11","IFNGR2"
"TNFSF109",1.28578845154929e-10,0.576658168729413,1,0.745,"11","TNFSF10"
"HSPA1A10",1.39768223015e-10,0.433773504250873,0.767,0.373,"11","HSPA1A"
"MS4A6A3",2.76677594229222e-10,0.776085080448073,0.633,0.219,"11","MS4A6A"
"C3AR110",2.82145149744569e-10,0.419634706040815,0.7,0.308,"11","C3AR1"
"GLRX10",3.63417444013979e-10,0.70914455588825,0.833,0.413,"11","GLRX"
"CD6810",4.10099896292427e-10,0.755263132181787,0.767,0.341,"11","CD68"
"DYNLT110",6.38980209663854e-10,0.507314115701448,0.983,0.704,"11","DYNLT1"
"HLA-DPB111",6.43884820978303e-10,0.401202913285764,0.85,0.439,"11","HLA-DPB1"
"FCGRT2",1.10238885422233e-09,0.760405829495667,0.55,0.188,"11","FCGRT"
"PLSCR17",1.16977815684736e-09,0.415171107647977,1,0.73,"11","PLSCR1"
"CXCL163",1.2761677665523e-09,0.555319700787664,0.567,0.207,"11","CXCL16"
"GRN11",1.59071832387501e-09,0.615555465754626,0.7,0.287,"11","GRN"
"GPX19",2.49396182490613e-09,0.840329882393801,0.7,0.307,"11","GPX1"
"PLA2G76",2.85483843789072e-09,0.831340614552613,0.633,0.235,"11","PLA2G7"
"HPSE4",2.9497353833714e-09,0.817152519897869,0.617,0.23,"11","HPSE"
"NAGK10",3.01632609445123e-09,0.626911352813452,0.733,0.322,"11","NAGK"
"RAC110",3.68420201019696e-09,0.561706336808998,0.867,0.467,"11","RAC1"
"SLAMF711",4.24885762963347e-09,0.604985097543712,0.683,0.284,"11","SLAMF7"
"IL4I110",4.38259528127532e-09,0.69671766313546,0.733,0.325,"11","IL4I1"
"PLAUR9",4.56460390868389e-09,0.749469531539879,0.617,0.251,"11","PLAUR"
"OLR11",5.16863961021869e-09,0.56119036415475,0.383,0.097,"11","OLR1"
"SFT2D18",5.47764465550995e-09,0.466414337819744,0.617,0.271,"11","SFT2D1"
"CD300E3",7.1793153334375e-09,0.775990193792479,0.583,0.212,"11","CD300E"
"SLC31A211",8.06356257322931e-09,0.661734049443923,0.65,0.257,"11","SLC31A2"
"LIMS16",1.00113102062643e-08,0.781338985578654,0.617,0.244,"11","LIMS1"
"PLEK10",1.59648147645975e-08,0.611854382679205,0.717,0.322,"11","PLEK"
"MYL65",1.72292347154215e-08,0.418049320379915,1,0.874,"11","MYL6"
"GABARAP2",1.742276192166e-08,0.631096146531063,0.55,0.198,"11","GABARAP"
"MXD12",1.78392701648601e-08,0.844670608324555,0.433,0.161,"11","MXD1"
"PILRA10",3.37703955881275e-08,0.570376226336535,0.65,0.274,"11","PILRA"
"CTSS9",3.58361768738479e-08,0.563385165560132,0.9,0.558,"11","CTSS"
"HAVCR25",3.99606308145946e-08,0.721112893044417,0.55,0.195,"11","HAVCR2"
"STXBP23",4.01527959134473e-08,0.706064811879772,0.583,0.22,"11","STXBP2"
"TXN11",5.04241272083508e-08,0.294800212716722,0.867,0.508,"11","TXN"
"CLEC4E1",5.23923870944317e-08,0.946293741385332,0.45,0.141,"11","CLEC4E"
"VAMP59",5.61793579258167e-08,0.482410514344193,0.75,0.375,"11","VAMP5"
"ARPC58",6.16068258594028e-08,0.49144941861196,0.933,0.609,"11","ARPC5"
"HSPB19",6.81147780888771e-08,0.703379941924509,0.767,0.389,"11","HSPB1"
"CAPG10",9.2174088296843e-08,0.673438602001007,0.617,0.252,"11","CAPG"
"MS4A711",1.09990267331598e-07,0.476411445142622,0.633,0.278,"11","MS4A7"
"LST110",1.22075113809976e-07,0.522440141783488,0.6,0.249,"11","LST1"
"S100A92",1.52349120165402e-07,0.812419421857612,0.567,0.216,"11","S100A9"
"ATP6V0B10",1.97921926814676e-07,0.57639954524153,0.8,0.439,"11","ATP6V0B"
"IFI303",2.08709107212486e-07,0.776467156717542,0.467,0.164,"11","IFI30"
"C9orf892",2.15991712702813e-07,0.650387719136075,0.5,0.171,"11","C9orf89"
"SH3BGRL35",2.16067716112792e-07,0.493220445999909,0.983,0.784,"11","SH3BGRL3"
"NCOA41",2.19240622975806e-07,0.78963130550481,0.433,0.145,"11","NCOA4"
"LAPTM59",3.3997530760045e-07,0.387426182565201,0.917,0.59,"11","LAPTM5"
"OAZ14",3.67157394078525e-07,0.376868625869873,0.983,0.876,"11","OAZ1"
"CARD169",4.50092826449475e-07,0.479101916534037,0.9,0.579,"11","CARD16"
"MNDA9",4.56810502871449e-07,0.540622113462327,0.65,0.299,"11","MNDA"
"YWHAH3",4.92190536385032e-07,0.28682456977532,0.417,0.184,"11","YWHAH"
"DRAM13",4.96557188626383e-07,0.443148530521406,0.483,0.198,"11","DRAM1"
"CFD9",5.06657590924835e-07,0.548072978542349,0.583,0.245,"11","CFD"
"ACTB7",5.4871900619426e-07,0.466463375179567,0.983,0.88,"11","ACTB"
"ATP6V1B28",6.30976702564146e-07,0.691228124152322,0.567,0.24,"11","ATP6V1B2"
"MPP11",6.86193960049508e-07,0.545343213869865,0.383,0.109,"11","MPP1"
"ATP6V1F9",6.9647558743031e-07,0.57850570093413,0.85,0.543,"11","ATP6V1F"
"HIST1H2AC7",8.45388957430657e-07,0.549989383024901,0.617,0.274,"11","HIST1H2AC"
"IFIT18",9.04273464026007e-07,0.346019430932052,1,0.896,"11","IFIT1"
"ACOT95",1.02189028218575e-06,0.67533121154313,0.55,0.229,"11","ACOT9"
"TGFB1",1.05598934095659e-06,0.565226036211584,0.317,0.083,"11","TGFB1"
"ATF511",1.26444760612312e-06,0.406886080382583,0.533,0.248,"11","ATF5"
"HMOX12",1.42046086320843e-06,0.67332035789307,0.483,0.174,"11","HMOX1"
"TMEM50A7",1.50505472809277e-06,0.319202440624344,0.75,0.543,"11","TMEM50A"
"FNDC3B1",1.64289931627807e-06,0.515138051890603,0.367,0.112,"11","FNDC3B"
"HES410",1.66425141294889e-06,0.400780006920931,0.55,0.247,"11","HES4"
"PPP1R15A4",1.75185340388684e-06,0.508327694856776,0.517,0.207,"11","PPP1R15A"
"SMCO43",1.98167462639066e-06,0.718021718623808,0.433,0.159,"11","SMCO4"
"IL271",2.07208160445723e-06,0.658021161780346,0.467,0.166,"11","IL27"
"LILRB23",2.47374391033358e-06,0.61568974646824,0.483,0.179,"11","LILRB2"
"CTSD3",2.71417113270871e-06,0.780274668903246,0.517,0.213,"11","CTSD"
"IRF25",3.33808250604532e-06,0.343216247373419,0.55,0.267,"11","IRF2"
"BNIP3L1",3.48737195481506e-06,0.680705922771688,0.383,0.137,"11","BNIP3L"
"MYL12A4",3.82668887879009e-06,0.30955835093602,0.983,0.86,"11","MYL12A"
"TLR21",4.23750227715151e-06,0.566069721725129,0.317,0.094,"11","TLR2"
"SNX106",4.5150716092307e-06,0.533045880588955,0.55,0.237,"11","SNX10"
"IRF78",5.47435219883615e-06,0.365561947986962,0.983,0.783,"11","IRF7"
"CIR16",6.15739565627548e-06,0.591712603205953,0.567,0.259,"11","CIR1"
"VIM10",6.21565365398437e-06,0.480327590231113,0.95,0.723,"11","VIM"
"TGFBI1",6.43953370066112e-06,0.658866751938411,0.283,0.071,"11","TGFBI"
"LY6E7",6.54313549883755e-06,0.28862373119197,0.983,0.923,"11","LY6E"
"LAP39",7.09466644833625e-06,0.484071944973898,0.85,0.563,"11","LAP3"
"DEFB13",8.32207374720807e-06,0.72732266148708,0.5,0.205,"11","DEFB1"
"TNFAIP2",8.86014800424619e-06,0.618566921818527,0.3,0.08,"11","TNFAIP2"
"CREG11",9.03309162828951e-06,0.482722099493409,0.467,0.187,"11","CREG1"
"IFIT35",9.80803519979653e-06,0.315099164818271,1,0.917,"11","IFIT3"
"LILRB410",9.80876192080313e-06,0.522831968825907,0.567,0.257,"11","LILRB4"
"RNF1147",1.00090295261645e-05,0.566466960669047,0.567,0.26,"11","RNF114"
"SAT25",1.00885450273188e-05,0.621902934713072,0.517,0.232,"11","SAT2"
"RHOG5",1.02553596699051e-05,0.309223994044365,0.617,0.332,"11","RHOG"
"ATG39",1.1181463845341e-05,0.569861357741878,0.667,0.356,"11","ATG3"
"MOB1A6",1.16224490102062e-05,0.500601772621555,0.733,0.413,"11","MOB1A"
"RAB322",1.1934978064322e-05,0.586874814770037,0.4,0.135,"11","RAB32"
"RAB313",1.23659843618913e-05,0.685869351707042,0.383,0.167,"11","RAB31"
"IRG12",1.24198165185561e-05,0.415494447320487,0.317,0.109,"11","IRG1"
"NCF22",1.24360761732795e-05,0.60581372921796,0.433,0.158,"11","NCF2"
"RNF19B",1.28260633395541e-05,0.582571568215565,0.267,0.068,"11","RNF19B"
"GRB28",1.30173005266809e-05,0.476363882150943,0.617,0.309,"11","GRB2"
"SRGN7",1.37885234444688e-05,0.387089798050075,0.983,0.815,"11","SRGN"
"SPPL2A6",1.49581675805266e-05,0.429176719790428,0.533,0.243,"11","SPPL2A"
"FCGR3A2",1.52802583864481e-05,0.517137323096408,0.467,0.192,"11","FCGR3A"
"RAB5C1",1.58880038099675e-05,0.283972227225576,0.533,0.289,"11","RAB5C"
"GAPDH7",1.6139354968684e-05,0.475450604056448,0.917,0.674,"11","GAPDH"
"RHOA3",1.97859373685329e-05,0.443302831142363,0.75,0.437,"11","RHOA"
"RNF132",2.04530272965016e-05,0.651811537834309,0.417,0.203,"11","RNF13"
"SDS2",2.08358481579094e-05,0.755601727425992,0.383,0.137,"11","SDS"
"CCL71",2.32190179853527e-05,0.838441622217506,0.467,0.186,"11","CCL7"
"SERPINA12",2.51092866391931e-05,0.395972358612335,0.433,0.191,"11","SERPINA1"
"C20orf247",2.54240282632252e-05,0.545718796929062,0.683,0.38,"11","C20orf24"
"IFIT29",2.60217222554484e-05,0.331361080923727,0.95,0.765,"11","IFIT2"
"PTPRE1",2.69958616298214e-05,0.440971093460739,0.367,0.147,"11","PTPRE"
"CASP18",2.81766896294614e-05,0.326856176639619,0.733,0.436,"11","CASP1"
"CCR12",2.86045799343342e-05,0.505394631434579,0.483,0.216,"11","CCR1"
"MARCKSL19",2.8875721718254e-05,0.451714485870949,0.533,0.246,"11","MARCKSL1"
"CEBPB8",3.25796654045379e-05,0.543121254130098,0.583,0.289,"11","CEBPB"
"GBP19",3.30380455460374e-05,0.254737438778683,0.917,0.657,"11","GBP1"
"APOL33",3.57809124147119e-05,0.515162114720691,0.5,0.217,"11","APOL3"
"RGL11",3.76581980696234e-05,0.517290327417126,0.333,0.103,"11","RGL1"
"LACTB9",3.8508535294838e-05,0.412353298024263,0.583,0.301,"11","LACTB"
"RAB132",4.22333328141844e-05,0.505787872676921,0.3,0.088,"11","RAB13"
"LYN8",4.35845117986146e-05,0.532562725652444,0.533,0.246,"11","LYN"
"GLUL10",4.63673300611989e-05,0.577415775623384,0.567,0.272,"11","GLUL"
"ADA5",4.90541821062083e-05,0.317943352898096,0.483,0.233,"11","ADA"
"AIM21",5.610112029908e-05,0.591444137556136,0.417,0.159,"11","AIM2"
"SERPING13",5.72345303741876e-05,0.470504700953207,0.433,0.176,"11","SERPING1"
"ARPC1B7",6.03644906261123e-05,0.293694170863341,0.85,0.57,"11","ARPC1B"
"PKM7",6.43596988398611e-05,0.304740295090905,0.783,0.497,"11","PKM"
"HCK2",6.57884957058939e-05,0.462552098597116,0.333,0.108,"11","HCK"
"CHMP4B4",6.85310963807802e-05,0.460790842546258,0.45,0.189,"11","CHMP4B"
"SQRDL11",8.04506489115661e-05,0.42666873142276,0.65,0.356,"11","SQRDL"
"CTSC10",8.43695565616203e-05,0.747905706203934,0.6,0.313,"11","CTSC"
"MGAT12",9.2057511691921e-05,0.319122419049541,0.417,0.195,"11","MGAT1"
"NFKBIA10",9.95593985563692e-05,0.447327681624138,0.833,0.561,"11","NFKBIA"
"RGS191",0.000100738459249865,0.554480281099988,0.267,0.083,"11","RGS19"
"TNFAIP62",0.00010307359383143,0.824705721885701,0.4,0.161,"11","TNFAIP6"
"STX1111",0.000104867333892072,0.541687323544483,0.533,0.291,"11","STX11"
"WTAP8",0.000106209957596151,0.569235844128831,0.533,0.257,"11","WTAP"
"UBE2Z2",0.000109365006479894,0.51642436183457,0.383,0.142,"11","UBE2Z"
"SDSL1",0.000111003682455853,0.311476249556175,0.283,0.105,"11","SDSL"
"HSBP17",0.000119282682836843,0.535436051575361,0.6,0.327,"11","HSBP1"
"HMGA11",0.000122904500369895,0.385912740848389,0.45,0.205,"11","HMGA1"
"C5AR11",0.000125232850287261,0.49546424037669,0.3,0.104,"11","C5AR1"
"CFP6",0.000145450423561871,0.563930868163538,0.5,0.231,"11","CFP"
"PSMA49",0.000149094053790574,0.354105673511949,0.867,0.61,"11","PSMA4"
"CD487",0.000149511488330361,0.388670532524204,0.85,0.59,"11","CD48"
"PDE4DIP1",0.000152859746242803,0.593961546583166,0.367,0.144,"11","PDE4DIP"
"SQSTM17",0.000166675227855761,0.594326155144574,0.6,0.36,"11","SQSTM1"
"WARS10",0.000166936890307554,0.491266842875063,0.633,0.364,"11","WARS"
"ACSL12",0.000196579638429429,0.562274919608585,0.333,0.118,"11","ACSL1"
