"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prnp",7.63599022338071e-16,0.268841138579205,0.307,0.144,1.05766100584046e-11,"0","Prnp"
"Mrfap1",1.02250706593601e-15,0.295445455896395,0.855,0.765,1.41627453702797e-11,"0","Mrfap1"
"Dut",1.20738110958215e-15,0.358505695082791,0.567,0.388,1.67234357488223e-11,"0","Dut"
"Anxa5",1.30546277777705e-15,0.365547447648375,0.631,0.457,1.808196493499e-11,"0","Anxa5"
"Arpc2",1.31649106815903e-15,0.284254564811375,0.89,0.757,1.82347177850707e-11,"0","Arpc2"
"Rheb",1.37431550500389e-15,0.326356437468568,0.755,0.61,1.90356440598089e-11,"0","Rheb"
"Eno1",1.45288000495818e-15,0.316860492695356,0.762,0.606,2.01238409486758e-11,"0","Eno1"
"Itgb1",1.9400040324278e-15,0.282293249873424,0.567,0.363,2.68709958531575e-11,"0","Itgb1"
"Mif",2.02966364722691e-15,0.262215582187216,0.917,0.831,2.81128711777399e-11,"0","Mif"
"Iscu",2.06382908887778e-15,0.326665647002936,0.626,0.439,2.85860967100461e-11,"0","Iscu"
"Prmt1",2.11493306378915e-15,0.297874730177527,0.848,0.738,2.92939378665436e-11,"0","Prmt1"
"Sfr1",3.38868795262854e-15,0.26547725719199,0.812,0.638,4.69367168318579e-11,"0","Sfr1"
"Nfe2l2",3.56283920400859e-15,0.336968994818084,0.493,0.309,4.93488858147229e-11,"0","Nfe2l2"
"Akr1b3",4.40703972254797e-15,0.331970136154095,0.514,0.332,6.10419071970119e-11,"0","Akr1b3"
"Acadl",5.10001147472336e-15,0.347239901336227,0.624,0.457,7.06402589363933e-11,"0","Acadl"
"Ntf5",6.1722104560686e-15,0.274736972250632,0.255,0.11,8.54912870270062e-11,"0","Ntf5"
"Rwdd1",6.50172397731871e-15,0.303888003946408,0.579,0.396,9.00553788098414e-11,"0","Rwdd1"
"Morf4l2",6.87922826912392e-15,0.316787199257369,0.762,0.63,9.52841907556354e-11,"0","Morf4l2"
"Adk",7.64116955765589e-15,0.318683298449688,0.581,0.396,1.05837839543092e-10,"0","Adk"
"Fam162a",1.08527197760081e-14,0.350948236770455,0.588,0.406,1.50321021617488e-10,"0","Fam162a"
"Gsto1",1.10137317548289e-14,0.335630725277942,0.505,0.33,1.52551198536134e-10,"0","Gsto1"
"Syncrip",1.16081445612544e-14,0.316420371288919,0.395,0.225,1.60784410317935e-10,"0","Syncrip"
"Nfix",1.22544091145183e-14,0.302534662221543,0.474,0.289,1.69735820645193e-10,"0","Nfix"
"Pls3",1.5160225367769e-14,0.261924661181135,0.362,0.19,2.09984281568968e-10,"0","Pls3"
"Cycs",1.85801854915186e-14,0.326347728985282,0.774,0.659,2.57354149243024e-10,"0","Cycs"
"Col9a3",2.43238049931584e-14,0.269858665274681,0.355,0.186,3.36909022960237e-10,"0","Col9a3"
"Tiparp",2.77029408355153e-14,0.302331300021039,0.348,0.182,3.83713433512722e-10,"0","Tiparp"
"Degs1",3.43488813086205e-14,0.32271036806577,0.443,0.269,4.75766355005703e-10,"0","Degs1"
"Arid5a",4.59539505725348e-14,0.356945586815171,0.436,0.262,6.3650816938018e-10,"0","Arid5a"
"Hsp90b1",5.1762472733805e-14,0.272061212642962,0.795,0.657,7.16962009835933e-10,"0","Hsp90b1"
"Hsp90aa1",5.66112226468859e-14,0.250401522776185,0.888,0.778,7.84122044882016e-10,"0","Hsp90aa1"
"Sphk1",7.02552511233389e-14,0.397250697122811,0.371,0.212,9.73105483309368e-10,"0","Sphk1"
"Odc1",9.55581452598181e-14,0.338639982792322,0.405,0.246,1.32357586999374e-09,"0","Odc1"
"Rcan1",1.37613911419409e-13,0.389811703460668,0.26,0.123,1.90609028707023e-09,"0","Rcan1"
"Rnf7",1.87670229771207e-13,0.314798370969029,0.671,0.511,2.59942035256098e-09,"0","Rnf7"
"Dctpp1",1.95808909548843e-13,0.329484845654521,0.564,0.395,2.71214920616102e-09,"0","Dctpp1"
"Tipin",2.10957652091508e-13,0.294465728882464,0.393,0.23,2.92197443911948e-09,"0","Tipin"
"Atp2b1",2.15239770816837e-13,0.265309273826224,0.471,0.286,2.98128606558401e-09,"0","Atp2b1"
"Tpbg",2.16175588351377e-13,0.362583031391732,0.352,0.199,2.99424807425493e-09,"0","Tpbg"
"Josd2",2.2264073891121e-13,0.304221206496717,0.469,0.294,3.08379687465917e-09,"0","Josd2"
"Ethe1",4.52853115495127e-13,0.288655902211094,0.364,0.211,6.27246850272301e-09,"0","Ethe1"
"Apoc1",5.319379568439e-13,0.356876850693452,0.598,0.421,7.36787264024485e-09,"0","Apoc1"
"Tln1",9.17975007623615e-13,0.255640898658135,0.331,0.179,1.27148718305947e-08,"0","Tln1"
"Luzp1",9.63935727202412e-13,0.344837853272639,0.424,0.268,1.33514737574806e-08,"0","Luzp1"
"Foxp1",1.5238375155416e-12,0.275506327532789,0.431,0.26,2.11066734277667e-08,"0","Foxp1"
"Stx7",1.58346584450419e-12,0.292662751186599,0.402,0.246,2.19325854122275e-08,"0","Stx7"
"Siva1",1.6079999115872e-12,0.31414779197593,0.617,0.459,2.22724067753943e-08,"0","Siva1"
"Sept7",2.43500058013993e-12,0.281138075561145,0.624,0.468,3.37271930355181e-08,"0","Sept7"
"Pqlc1",3.89119980789292e-12,0.299725608925465,0.512,0.351,5.38970085391249e-08,"0","Pqlc1"
"Eif1b",3.90366265161727e-12,0.293573113401828,0.431,0.277,5.40696313875508e-08,"0","Eif1b"
"Arpc5",4.35382378545733e-12,0.286958967019221,0.786,0.641,6.03048132523695e-08,"0","Arpc5"
"Cldnd1",4.71856260373302e-12,0.296660582690781,0.526,0.365,6.53568106243061e-08,"0","Cldnd1"
"Gnl3",5.02955358942249e-12,0.294418671040791,0.457,0.298,6.96643467670909e-08,"0","Gnl3"
"Tctex1d2",5.34022969587133e-12,0.267814006519409,0.288,0.152,7.39675215175137e-08,"0","Tctex1d2"
"Higd1a",5.54488276228369e-12,0.279859222277634,0.574,0.422,7.68021711403914e-08,"0","Higd1a"
"Jmjd1c",5.90783107891561e-12,0.275294347356878,0.338,0.192,8.18293682740602e-08,"0","Jmjd1c"
"Eif5b",6.52278484771135e-12,0.26485599639121,0.648,0.492,9.03470929256499e-08,"0","Eif5b"
"Nedd4",7.50715289638013e-12,0.281585597529999,0.652,0.488,1.03981574767761e-07,"0","Nedd4"
"Cuedc2",7.61481812780085e-12,0.270963767167253,0.462,0.299,1.0547284588817e-07,"0","Cuedc2"
"Lyar",7.89193006096609e-12,0.273957222196345,0.545,0.396,1.09311123274441e-07,"0","Lyar"
"Rnf187",1.28391591478945e-11,0.300600911533252,0.548,0.406,1.77835193357486e-07,"0","Rnf187"
"Ctbp1",1.29419665186259e-11,0.27422096179327,0.55,0.39,1.79259178249487e-07,"0","Ctbp1"
"Eri3",1.41157123187975e-11,0.263234253664796,0.412,0.256,1.95516731327664e-07,"0","Eri3"
"Cct3",2.39567074289529e-11,0.278337435053087,0.729,0.58,3.31824354598427e-07,"0","Cct3"
"2610524H06Rik",2.72536789251784e-11,0.252875895807811,0.386,0.238,3.77490706792647e-07,"0","2610524H06Rik"
"Fbl",2.79368323789762e-11,0.262821383942764,0.7,0.551,3.869530652812e-07,"0","Fbl"
"Dnajc8",3.64117916946223e-11,0.260474437389705,0.702,0.584,5.04339726762214e-07,"0","Dnajc8"
"Cebpb",3.84141925480793e-11,0.263571477286739,0.543,0.369,5.32074980983446e-07,"0","Cebpb"
"Csrnp1",4.0114190470854e-11,0.254742526777002,0.538,0.368,5.55621652211799e-07,"0","Csrnp1"
"Pdcl3",4.22308538578584e-11,0.28381065388508,0.621,0.48,5.84939556785197e-07,"0","Pdcl3"
"Aprt",4.79301895200024e-11,0.252627696135414,0.71,0.56,6.63881055041553e-07,"0","Aprt"
"Eif3b",5.08179770374298e-11,0.254291893373538,0.512,0.363,7.0387979994544e-07,"0","Eif3b"
"Smco4",8.13077928805723e-11,0.291982452386563,0.333,0.2,1.12619423918881e-06,"0","Smco4"
"Bhlhe40",8.81490583276399e-11,0.251664686492477,0.674,0.509,1.22095260689614e-06,"0","Bhlhe40"
"Bag3",9.1644938618356e-11,0.30353728953872,0.331,0.193,1.26937404480285e-06,"0","Bag3"
"Uqcrq",9.30926801105594e-11,0.25339833378711,0.776,0.651,1.28942671221136e-06,"0","Uqcrq"
"Nolc1",9.96603542487065e-11,0.274605875821075,0.426,0.283,1.38039556669883e-06,"0","Nolc1"
"Ctps",1.1619678901143e-10,0.261374001823445,0.279,0.156,1.60944172459732e-06,"0","Ctps"
"Ebna1bp2",1.33025361669393e-10,0.25384706362994,0.671,0.518,1.84253428448276e-06,"0","Ebna1bp2"
"Emc10",1.46280396507925e-10,0.259238622749898,0.664,0.525,2.02612977203127e-06,"0","Emc10"
"Zfand5",3.25891804276901e-10,0.270520766073022,0.71,0.544,4.51392738103936e-06,"0","Zfand5"
"Baiap2",3.33504075150621e-10,0.268004913062843,0.388,0.246,4.61936494491125e-06,"0","Baiap2"
"Etfdh",3.45895299360739e-10,0.289917643034444,0.288,0.165,4.7909957914456e-06,"0","Etfdh"
"Cd151",5.94559791319269e-10,0.300659258230076,0.607,0.469,8.23524766956319e-06,"0","Cd151"
"Psmd6",1.58950814898207e-09,0.251477832661011,0.574,0.438,2.20162773715507e-05,"0","Psmd6"
"Pdcd5",1.68063726973947e-09,0.250867383479837,0.69,0.55,2.32785068231613e-05,"0","Pdcd5"
"Mrpl20",2.45102151548425e-09,0.251492839831632,0.598,0.462,3.39490990109724e-05,"0","Mrpl20"
"Rbms1",2.69217104448581e-09,0.250639295273942,0.452,0.313,3.72892611371729e-05,"0","Rbms1"
"Mrps36",5.67601757661379e-09,0.288144146835112,0.479,0.348,7.86185194536776e-05,"0","Mrps36"
"Hdac2",6.04327688392933e-09,0.264364652305596,0.531,0.396,8.37054281193052e-05,"0","Hdac2"
"Pcna",6.21908479479614e-09,0.257360126026453,0.471,0.33,8.61405434927213e-05,"0","Pcna"
"Lgals9",1.12828079961128e-08,0.253825443904855,0.29,0.174,0.000156278173554158,"0","Lgals9"
"Fabp5",4.4613223828601e-08,0.254612274129863,0.376,0.245,0.000617937763249952,"0","Fabp5"
"Lxn",2.15679614457819e-07,0.251186985090034,0.4,0.289,0.00298737833985525,"0","Lxn"
"Agtr1a",0,1.75612829464345,0.868,0.038,0,"1","Agtr1a"
"Areg1",4.94774983501835e-296,2.33005940226501,0.981,0.129,6.85312829648391e-292,"1","Areg"
"Plac8",2.88831430329204e-248,1.75954633049279,0.805,0.077,4.00060414148981e-244,"1","Plac8"
"Arg21",3.93556282296296e-237,1.57525634078834,0.899,0.14,5.45114806608599e-233,"1","Arg2"
"Cdo11",5.86061870599155e-221,1.83174247296581,0.929,0.183,8.1175429696689e-217,"1","Cdo1"
"Hba-a1",1.9396003925783e-211,1.94346320857142,0.663,0.054,2.68654050376021e-207,"1","Hba-a1"
"R3hdml",5.46806136379305e-172,1.15088880849092,0.595,0.054,7.57381179498975e-168,"1","R3hdml"
"Gpx31",3.73346344981485e-168,1.56570655157974,0.899,0.209,5.17122022433855e-164,"1","Gpx3"
"Cited11",1.49635162975963e-167,1.35647087541448,0.962,0.231,2.07259664238006e-163,"1","Cited1"
"Hepacam2",1.98661829413934e-163,0.785127499477341,0.455,0.022,2.75166499921239e-159,"1","Hepacam2"
"Tph1",3.73643702580898e-160,1.22284252877703,0.581,0.055,5.17533892444801e-156,"1","Tph1"
"B2m1",1.21585644745714e-153,1.37721425965612,0.995,0.878,1.68408276537289e-149,"1","B2m"
"Tnfsf11",1.63356862069455e-129,0.806279869153114,0.334,0.011,2.26265589652403e-125,"1","Tnfsf11"
"Slc25a171",2.71566571399554e-129,1.17492101436564,0.912,0.404,3.76146858045522e-125,"1","Slc25a17"
"Gdpd1",1.8478552481695e-128,0.770756602241211,0.526,0.063,2.55946430423957e-124,"1","Gdpd1"
"Calca",2.14031999076497e-128,1.66864464095274,0.373,0.02,2.96455721920856e-124,"1","Calca"
"Wfdc21",1.53740450586801e-126,0.995099924332136,0.942,0.285,2.12945898107778e-122,"1","Wfdc2"
"Nek71",3.32010802918121e-125,0.981796825637448,0.83,0.229,4.5986816312189e-121,"1","Nek7"
"Prlr1",2.33770079159937e-118,0.776438108358265,0.934,0.25,3.23794936644429e-114,"1","Prlr"
"Cd91",1.60504673456671e-114,0.843569097620433,1,0.987,2.22315023204835e-110,"1","Cd9"
"Krt71",2.10921335312358e-113,0.885554925030828,0.934,0.316,2.92147141541147e-109,"1","Krt7"
"Rps181",1.30367071362965e-106,0.435080565558526,1,1,1.80571430544843e-102,"1","Rps18"
"Cldn101",9.11027830300925e-104,0.773555208994524,0.86,0.235,1.26186464774981e-99,"1","Cldn10"
"Ptn1",4.36332218077311e-103,1.05217434375732,0.995,0.691,6.04363755258883e-99,"1","Ptn"
"Cldn6",1.13528939584064e-100,0.771021346030134,0.422,0.051,1.57248934217887e-96,"1","Cldn6"
"Krt191",4.36583740011845e-99,0.970121245681065,0.995,0.603,6.04712138290406e-95,"1","Krt19"
"Stc21",6.25559840840035e-99,0.713253802424083,0.825,0.219,8.66462935547533e-95,"1","Stc2"
"Phgdh",3.37957106863747e-95,0.927460773102333,0.784,0.275,4.68104388716975e-91,"1","Phgdh"
"Hmgcs2",5.2435390482813e-90,0.954882904883886,0.395,0.05,7.26282593577443e-86,"1","Hmgcs2"
"Cmtm81",3.78096206101809e-84,0.673773199071047,0.718,0.21,5.23701055071616e-80,"1","Cmtm8"
"Rgs2",5.52687148203148e-82,1.1142201879492,0.597,0.167,7.6552696897618e-78,"1","Rgs2"
"Cox4i11",5.05940746795437e-79,0.426425906633267,1,0.985,7.0077852838636e-75,"1","Cox4i1"
"Capsl1",5.94750046489909e-79,0.745277893185258,0.63,0.17,8.23788289393173e-75,"1","Capsl"
"Rpl41",1.42958760010131e-77,0.336237523863437,0.997,1,1.98012178490032e-73,"1","Rpl41"
"Cthrc1",1.58523004298538e-77,0.591695780339354,0.447,0.079,2.19570213253904e-73,"1","Cthrc1"
"Prdx2",2.33510773803635e-76,0.625765873872995,0.986,0.831,3.23435772795415e-72,"1","Prdx2"
"Arg1",9.86314852283761e-76,0.669302048030438,0.534,0.12,1.36614470189824e-71,"1","Arg1"
"Rplp1",9.05730588965276e-74,0.425799150683126,1,0.978,1.2545274387758e-69,"1","Rplp1"
"Defb1",2.4475017553427e-72,0.695822769458778,0.271,0.026,3.39003468132517e-68,"1","Defb1"
"Rpl27a",1.69367048307443e-71,0.350149376075183,0.997,0.994,2.34590298610639e-67,"1","Rpl27a"
"Msx2",7.93549352536242e-71,0.55287806975808,0.392,0.065,1.09914520819795e-66,"1","Msx2"
"Acot11",6.23831309490091e-69,0.74567368477921,0.91,0.59,8.64068746774724e-65,"1","Acot1"
"Rplp0",4.27286983040796e-67,0.328171682839303,1,0.997,5.91835200209807e-63,"1","Rplp0"
"Krt181",2.88986318199182e-65,0.69748488423915,0.995,0.695,4.00274949337688e-61,"1","Krt18"
"Rpl26",2.67477230118495e-63,0.322113002014366,0.997,0.997,3.70482711437127e-59,"1","Rpl26"
"Pkig1",1.98327663167064e-61,0.653672602918132,0.841,0.446,2.74703646252701e-57,"1","Pkig"
"Tmc41",2.925767858444e-61,0.613233103014826,0.784,0.319,4.05248106073079e-57,"1","Tmc4"
"Wnt4",3.49438610173711e-61,0.457226461106554,0.34,0.056,4.84007418951607e-57,"1","Wnt4"
"Tmem561",3.44790004372323e-60,0.531731220071001,0.584,0.167,4.77568635056104e-56,"1","Tmem56"
"Npc21",7.95885204694631e-60,0.649205562818929,0.912,0.531,1.10238059702253e-55,"1","Npc2"
"Rps281",1.80842398089171e-59,0.407939309224589,0.997,0.967,2.50484805593311e-55,"1","Rps28"
"Cd164l2",1.26737655685828e-58,0.495327946274881,0.499,0.13,1.7554432689044e-54,"1","Cd164l2"
"Fam69a1",2.33844169792554e-58,0.494827079616277,0.682,0.236,3.23897559579666e-54,"1","Fam69a"
"Mad2l2",5.17540507303063e-58,0.523814957650876,0.485,0.13,7.16845356665473e-54,"1","Mad2l2"
"Bex1",7.65416818328075e-56,0.498267999010092,0.315,0.055,1.06017883506622e-51,"1","Bex1"
"Pkm",9.77036128132769e-56,0.565664666979358,0.948,0.751,1.3532927410767e-51,"1","Pkm"
"Osbpl9",1.93152251667703e-55,0.548036813538299,0.537,0.168,2.67535183784935e-51,"1","Osbpl9"
"Ppa1",7.55480179697373e-55,0.625030818200931,0.775,0.367,1.04641559689883e-50,"1","Ppa1"
"Rps241",1.21656291844785e-54,0.371240981313615,0.989,0.968,1.68506129834212e-50,"1","Rps24"
"Rpl32",5.79019597390701e-54,0.260497649033809,1,0.999,8.0200004434586e-50,"1","Rpl32"
"Guk11",6.76362701070087e-54,0.594277967817339,0.852,0.509,9.36829977252177e-50,"1","Guk1"
"Tmsb4x1",9.67082811226948e-54,0.357732717068183,0.995,0.97,1.33950640183045e-49,"1","Tmsb4x"
"Phyh1",1.02089658853468e-53,0.600832567296383,0.715,0.289,1.41404386477939e-49,"1","Phyh"
"Prr15l",2.32228218395056e-53,0.450841627793869,0.395,0.089,3.21659305298993e-49,"1","Prr15l"
"Cxcl15",2.70435176002122e-53,0.388091840850565,0.532,0.147,3.74579762280539e-49,"1","Cxcl15"
"Mboat1",2.893067587522e-53,0.490054634541732,0.477,0.131,4.00718791547672e-49,"1","Mboat1"
"Tnfrsf21",6.04909935837686e-53,0.630330844649084,0.633,0.246,8.37860752128779e-49,"1","Tnfrsf21"
"Ccdc92",1.16704503229289e-51,0.334722232125949,0.266,0.041,1.61647407422888e-47,"1","Ccdc92"
"Rpl18",1.85039845503277e-51,0.283765347664325,0.997,0.997,2.56298690006588e-47,"1","Rpl18"
"Gpsm3",2.86994020992219e-51,0.480984121993108,0.468,0.129,3.97515418476322e-47,"1","Gpsm3"
"Rpl11",4.80365906977857e-51,0.279398510600263,1,0.996,6.6535481775503e-47,"1","Rpl11"
"Itih2",9.74317273155517e-51,0.416955150697538,0.268,0.041,1.34952685504771e-46,"1","Itih2"
"Rps18-ps3",1.02532425626593e-50,0.41265860662521,0.992,0.922,1.42017662735394e-46,"1","Rps18-ps3"
"Fgg",3.24124610628803e-50,0.499516946148452,0.512,0.152,4.48944998181955e-46,"1","Fgg"
"Zfp664",4.51920118669335e-50,0.575927325791531,0.523,0.178,6.25954556368896e-46,"1","Zfp664"
"Iigp1",4.93518085278345e-50,0.463534324675492,0.321,0.062,6.83571899919035e-46,"1","Iigp1"
"Got1",5.2645104955928e-50,0.487223830622969,0.427,0.116,7.29187348744558e-46,"1","Got1"
"Fmo2",9.73584219046781e-50,0.403071306493625,0.321,0.062,1.3485115018017e-45,"1","Fmo2"
"Spcs21",1.22659708602481e-49,0.553206386804927,0.948,0.746,1.69895962385297e-45,"1","Spcs2"
"S100a111",2.68546706417241e-48,0.420447315211106,0.989,0.823,3.71964043058521e-44,"1","S100a11"
"Epcam1",3.476220063994e-48,0.468774368449058,0.992,0.822,4.81491241063809e-44,"1","Epcam"
"Krt81",5.68725131206011e-48,0.529523503397552,0.984,0.822,7.87741179233446e-44,"1","Krt8"
"Cd320",2.54219211396678e-47,0.558571327167679,0.578,0.218,3.52119029705539e-43,"1","Cd320"
"Nme1",3.00805934368255e-46,0.513087244298492,0.962,0.685,4.16646299693469e-42,"1","Nme1"
"Hist1h2bc1",3.5066105505883e-46,0.44957042117542,0.666,0.257,4.85700627361986e-42,"1","Hist1h2bc"
"Gm8730",3.71289260950191e-46,0.308895798198323,0.995,0.986,5.1427275534211e-42,"1","Gm8730"
"Tcn2",1.46625680557339e-45,0.528335051951591,0.71,0.312,2.0309123013997e-41,"1","Tcn2"
"Bik1",1.20293365846789e-44,0.511541984087124,0.499,0.164,1.66618341034388e-40,"1","Bik"
"Enho",5.34006241651132e-44,0.483992050195839,0.438,0.131,7.39652045310983e-40,"1","Enho"
"B4galnt11",5.84195923296204e-44,0.460016252756979,0.542,0.194,8.09169773357572e-40,"1","B4galnt1"
"Rpl23",2.03065597933666e-43,0.265238331075442,1,0.991,2.8126615969792e-39,"1","Rpl23"
"Wbp5",2.89527627493268e-43,0.480720792394196,0.967,0.865,4.01024716840926e-39,"1","Wbp5"
"H2afj1",4.70872626523337e-43,0.55671224135228,0.871,0.589,6.52205674997475e-39,"1","H2afj"
"Tst1",5.21554251509419e-43,0.517073832750573,0.641,0.281,7.22404793765696e-39,"1","Tst"
"Fam20a",5.58980676034856e-43,0.498244043758664,0.403,0.117,7.74244134375879e-39,"1","Fam20a"
"Cldn71",1.35293066453547e-42,0.463458192823014,0.879,0.417,1.87394426344808e-38,"1","Cldn7"
"Hes6",2.3089037962746e-42,0.429199223028778,0.419,0.125,3.19806264821995e-38,"1","Hes6"
"Dnajc121",2.52970932545073e-42,0.294596119527765,0.532,0.171,3.50390038668181e-38,"1","Dnajc12"
"Pdlim2",5.73459682296426e-42,0.328832388299216,0.274,0.054,7.9429900594878e-38,"1","Pdlim2"
"Por",1.3124060348834e-41,0.435963478438126,0.348,0.092,1.81781359891699e-37,"1","Por"
"Eef21",4.7207473061863e-41,0.345606288187145,0.989,0.963,6.53870709379864e-37,"1","Eef2"
"Slc50a1",4.88378175910724e-41,0.499079706267498,0.685,0.33,6.76452611453944e-37,"1","Slc50a1"
"Gsr1",7.42679452914703e-41,0.429506484981409,0.589,0.232,1.02868531023216e-36,"1","Gsr"
"Slc25a5",4.66671565033118e-40,0.387125142475087,0.992,0.936,6.46386784727372e-36,"1","Slc25a5"
"Scmh1",7.15528925193147e-40,0.400561397144134,0.348,0.093,9.91079114285028e-36,"1","Scmh1"
"Rpl27",1.85553552899987e-39,0.313231796451138,0.989,0.956,2.57010226121772e-35,"1","Rpl27"
"Eps15",4.30198841360985e-39,0.313566488891114,0.285,0.063,5.958684151691e-35,"1","Eps15"
"Rps26",2.28164538748461e-38,0.344570564365614,0.989,0.956,3.16030702620493e-34,"1","Rps26"
"Tspan1",5.51678785857869e-38,0.264311374252094,0.466,0.147,7.64130286291734e-34,"1","Tspan1"
"Atp1b1",9.6442304728737e-38,0.390423811206441,0.408,0.128,1.33582236279774e-33,"1","Atp1b1"
"Anxa3",1.61054720893009e-37,0.498792689721608,0.595,0.26,2.23076893908907e-33,"1","Anxa3"
"Mtmr7",1.62430804572619e-37,0.264554373482255,0.268,0.057,2.24982907413535e-33,"1","Mtmr7"
"Cisd3",2.22055735410724e-37,0.365935781919454,0.362,0.106,3.07569399117394e-33,"1","Cisd3"
"Cd1d1",4.83335441040459e-37,0.370647417485771,0.26,0.056,6.6946791938514e-33,"1","Cd1d1"
"Rps10",7.93091466962844e-37,0.281350580244644,0.997,0.975,1.09851099089023e-32,"1","Rps10"
"Rpl36",1.58705292511347e-36,0.285560021406833,0.995,0.987,2.19822700657466e-32,"1","Rpl36"
"Tacstd21",1.6252776386777e-36,0.425727977341046,0.671,0.305,2.25117205733248e-32,"1","Tacstd2"
"Msrb2",1.92808596116018e-36,0.379855545979634,0.373,0.114,2.67059186480297e-32,"1","Msrb2"
"Ormdl21",3.29727745022678e-36,0.420009627764702,0.589,0.255,4.56705899630911e-32,"1","Ormdl2"
"Avpi1",5.42748351648749e-36,0.477691190058117,0.447,0.167,7.51760741868682e-32,"1","Avpi1"
"Cldn31",2.54896753657969e-35,0.422187392414718,0.951,0.507,3.53057493491653e-31,"1","Cldn3"
"Prdx61",3.33086651387094e-35,0.422665249276343,0.929,0.716,4.61358320836264e-31,"1","Prdx6"
"Cldn41",5.13178558863175e-35,0.385025501175289,0.805,0.392,7.10803621881384e-31,"1","Cldn4"
"Mapk131",1.36690069126098e-34,0.451804471277055,0.573,0.252,1.89329414746558e-30,"1","Mapk13"
"Smarcd21",1.76475545735815e-34,0.418288361448282,0.496,0.201,2.44436278398678e-30,"1","Smarcd2"
"Sec61b",3.26247023712944e-34,0.448266656602972,0.899,0.658,4.51884752544799e-30,"1","Sec61b"
"Eef1g",4.00681413235642e-34,0.301966033788039,0.984,0.965,5.54983825472687e-30,"1","Eef1g"
"Sult2b1",5.53710130807299e-34,0.305049198286322,0.323,0.089,7.66943902181191e-30,"1","Sult2b1"
"Ano11",2.73970086958652e-33,0.470165967278085,0.581,0.256,3.79475967446429e-29,"1","Ano1"
"Cdk4",4.36468103060973e-33,0.436426531845626,0.918,0.666,6.04551969549753e-29,"1","Cdk4"
"Bst21",5.40693133471842e-33,0.31885970269554,0.482,0.177,7.48914059171848e-29,"1","Bst2"
"Stard101",3.02130464236254e-32,0.370326367858394,0.504,0.206,4.18480906013635e-28,"1","Stard10"
"Gde11",6.44655449665544e-32,0.456602636990421,0.756,0.442,8.92912263331745e-28,"1","Gde1"
"Chchd101",2.15465138101518e-31,0.390941028096976,0.641,0.309,2.98440762784412e-27,"1","Chchd10"
"Glul1",2.25519730249917e-31,0.277429353934412,0.764,0.4,3.12367378369161e-27,"1","Glul"
"Btf31",2.43265692402405e-31,0.258231683023846,0.992,0.97,3.36947310546571e-27,"1","Btf3"
"Socs2",2.48502848398221e-31,0.330768507501862,0.389,0.133,3.44201295316376e-27,"1","Socs2"
"0610011F06Rik1",3.86486904916861e-31,0.369745879773721,0.737,0.385,5.35323012000344e-27,"1","0610011F06Rik"
"Fbxo6",1.26226170444509e-30,0.321832434491021,0.411,0.144,1.74835868682689e-26,"1","Fbxo6"
"Cox5a",1.46758316381522e-30,0.403881626921454,0.94,0.735,2.03274944020046e-26,"1","Cox5a"
"Rpl35",3.55730531053737e-30,0.326192927579738,0.975,0.925,4.92722358562531e-26,"1","Rpl35"
